,Gas,Oil,Coal,Wood,LPG,Renewables
1918,0.0,0.0,13541.779103201025,14670.260695134446,0.0,0.0
1919,0.0,0.0,13989.669041707994,14560.675941369545,0.0,0.0
1920,0.0,0.0,14448.474165539867,14448.474165539867,0.0,0.0
1921,0.0,0.0,14918.709035687876,14333.661622523647,0.0,0.0
1922,0.0,0.0,15400.920213234816,14216.234042985985,0.0,0.0
1923,0.0,0.0,15895.686958785007,14096.175227601796,0.0,0.0
1924,0.0,0.0,16403.619957893927,13973.454038205935,0.0,0.0
1925,0.0,0.0,16925.357079459576,13848.01942864874,0.0,0.0
1926,0.0,0.0,17461.56272704126,13719.799285532417,0.0,0.0
1927,0.0,0.0,18012.927780636634,13588.699904690793,0.0,0.0
1928,0.0,0.0,18580.169489031083,13454.605492056988,0.0,0.0
1929,0.0,0.0,19164.031312477317,13317.377691721524,0.0,0.0
1930,0.0,0.0,19765.282713251858,13176.855142167908,0.0,0.0
1931,0.0,0.0,20384.718891420544,13032.85306172789,0.0,0.0
1932,0.0,0.0,21023.168522166256,12885.167803908349,0.0,0.0
1933,0.0,0.0,21681.536586126847,12733.600852169735,0.0,0.0
1934,0.0,0.0,22360.738318272495,12577.915304028278,0.0,0.0
1935,0.0,0.0,23061.647422371327,12417.81015050764,0.0,0.0
1936,0.0,0.0,23785.089158612835,12252.924718073282,0.0,0.0
1937,0.0,0.0,24531.83612835116,12082.844660232662,0.0,0.0
1938,0.0,0.0,25302.604052055274,11907.107789202484,0.0,0.0
1939,0.0,0.0,26098.047539563515,11725.209764151725,0.0,0.0
1940,0.0,0.0,26918.755843186234,11536.609647079817,0.0,0.0
1941,0.0,0.0,27765.248584487126,11340.735337325728,0.0,0.0
1942,0.0,0.0,28637.97144591246,11136.988895632625,0.0,0.0
1943,0.0,0.0,29537.290101551363,10924.751133450505,0.0,0.0
1944,0.0,0.0,30463.460624479314,10703.378057249489,0.0,0.0
1945,0.0,0.0,31416.604551321496,10472.201517107165,0.0,0.0
1946,0.0,0.0,32396.701444429695,10230.537298240957,0.0,0.0
1947,0.0,0.0,33403.58168295492,9977.69322997355,0.0,0.0
1948,0.0,0.0,34436.91881472832,9712.977101590039,0.0,0.0
1949,0.0,0.0,35496.22097547845,9435.70430993731,0.0,0.0
1950,0.0,0.0,36580.820804382725,9145.205201095681,0.0,0.0
1951,1292.7555531488433,84.39475488431863,35724.77072723237,8905.908475181743,10.895410417398754,22.166528657502624
1952,2603.2381073310103,169.9467787537887,34854.17113567194,8662.627659211681,21.940224912975523,44.63701739118487
1953,3931.360306945685,256.6503687866349,33967.62403863563,8415.014963953228,33.13370724922522,67.40996833826505
1954,5276.828426203813,344.4863497289508,33063.91121492299,8162.771578907389,44.473381890062036,90.48034506234599
1955,6639.123102712791,433.4208161283769,32141.89803647486,7905.624004947317,55.95487162247847,113.83924219741998
1956,8017.4796344660945,523.4038460656124,31200.548281411935,7643.328142936959,67.5717314985586,137.47354760569678
1957,9410.90220264723,614.3704296594598,30239.049734322627,7375.700415627994,79.31556870600264,161.36618625216312
1958,10818.168368334023,706.2407626244558,29256.810140803897,7102.616668346772,91.17608046658243,185.4961973083512
1959,12237.834230228184,798.9205829821084,28253.45481584691,6824.011470213899,103.141097505752,209.83882259052768
1960,13668.24053494937,892.3015699582512,27228.824932591142,6539.877566825285,115.19663555052084,234.36561133124792
1961,15107.51996530817,986.261819782208,26182.975929634944,6250.26533953297,127.32695675539406,259.044545149395
