DSM,SFH,MFH,TH,AB
1987,0.30325307109078375,0.233739705703713,0.43534909880072936,0.027658124404773863
1988,0.30602806770935764,0.2355546696058375,0.4303925075802891,0.028024755104515794
1989,0.30881758353392613,0.2373805738129311,0.4254091999818353,0.028392642671307453
1990,0.3116216185644877,0.2392174183249874,0.4203991760053759,0.02876178710514891
1991,0.31444017280103914,0.24106520314200744,0.41536243565091335,0.029132188406040083
1992,0.31727324624358244,0.24292392826399994,0.4102989789184362,0.029503846573981394
1993,0.32012083889211795,0.2447935936909553,0.40520880580795443,0.029876761608972312
1994,0.322982950746642,0.246674199422877,0.40009191631946817,0.03025093351101283
1995,0.32585958180716285,0.248565745459765,0.3949483104529688,0.03062636228010338
1996,0.32875073207366984,0.25046823180162026,0.38977798820846626,0.031003047916243642
1997,0.3316564015461701,0.25238165844844274,0.3845809495859535,0.03138099041943361
1998,0.33457659022466596,0.25430602540022706,0.3793571945854332,0.03176018978967372
1999,0.33751129810914565,0.256241332656984,0.37410672320690724,0.03214064602696311
2000,0.3404605251996221,0.2581875802187002,0.368829535450375,0.032522359131302754
2001,0.34342427149608706,0.2601447680853897,0.3635256313158312,0.032905329102691984
2002,0.34640253699855,0.2621128962570403,0.3581950108032786,0.03328955594113104
2003,0.34939532170699805,0.2640919647336564,0.35283767391272547,0.03367503964662004
2004,0.35240262562144037,0.26608197351524143,0.3474536206441597,0.0340617802191585
2005,0.3554244487418725,0.26808292260179284,0.3420428509975874,0.03444977765874723
2006,0.35846079106830026,0.27009481199331054,0.33660536497300386,0.03483903196538534
2007,0.36151165260071527,0.2721176416897928,0.3311411625704184,0.035229543139073484
2008,0.3645770333391235,0.27415141169124224,0.32565024378982294,0.03562131117981132
2009,0.3676569332835204,0.27619612199766086,0.3201326086312196,0.036014336087599116
2010,0.37075135243391316,0.2782517726090415,0.31458825709460847,0.03640861786243687
2011,0.3738602907902952,0.28031836352538986,0.309017189179991,0.03680415650432393
2012,0.3769837483526694,0.2823958947467038,0.30341940488736563,0.03720095201326116
2013,0.38012172512103554,0.2844843662729875,0.2977949042167292,0.037599004389247744
2014,0.38327422109539167,0.2865837781042307,0.29214368716809297,0.03799831363228463
2015,0.3864412362757424,0.2886941302404456,0.2864657537414406,0.038398879742371356
2016,0.38962277066208134,0.2908154226816267,0.28076110393678433,0.03880070271950763
2017,0.39281882425441206,0.2929476554277703,0.2750297377541242,0.039203782563693466
2018,0.39602939705273643,0.2950908284788841,0.2692716551934498,0.03960811927492962
2019,0.3992544890570505,0.2972449418349616,0.26348685625477264,0.040013712853215255
2020,0.40249410026735905,0.29940999549600367,0.25767534093808636,0.040420563298550934
2021,0.40574823068365723,0.3015859894620164,0.2518371092433902,0.04082867061093609
2022,0.40901688030594496,0.30377292373299275,0.24597216117069115,0.04123803479037114
2023,0.41230004913422363,0.30597079830893725,0.24008049671998305,0.041648655836856036
2024,0.4155977371684984,0.308179613189844,0.23416211589126673,0.04206053375039091
2025,0.4189099444087626,0.3103993683757213,0.22821701868454042,0.042473668530975686
2026,0.42223667085501854,0.31263006386656117,0.22224520509981055,0.042888060178609785
2027,0.4255779165072654,0.3148716996623691,0.21624667513707158,0.043303708693293926
2028,0.4289336813655035,0.31712427576314556,0.21022142879632363,0.043720614075027274
2029,0.43230396542973404,0.3193877921688875,0.2041694660775672,0.044138776323811246
2030,0.4356887686999565,0.3216622488795932,0.19809078698080582,0.044558195439644434
2031,0.43908809117617115,0.3239476458952635,0.19198539150603747,0.04497887142252794
2032,0.44250193285837713,0.32624398321590314,0.18585327965325857,0.045400804272461175
2033,0.4459302937465724,0.32855126084151226,0.17969445142247117,0.045823993989444194
2034,0.44937317384076253,0.3308694787720801,0.17350890681368042,0.04624844057347695
2035,0.45283057314094016,0.3331986370076198,0.1672966458268805,0.04667414402455954
2036,0.4563024916471106,0.3355387355481254,0.161057668462072,0.04710110434269194
2037,0.45978892935927435,0.3378897743935921,0.15479197471925968,0.04752932152787389
2038,0.46328988627742873,0.3402517535440329,0.1484995645984321,0.047958795580106225
2039,0.4668053624015763,0.3426246729994338,0.1421804380996019,0.04838952649938803
2040,0.47033535773171,0.3450085327598028,0.13583459522276808,0.04882151428571917
2041,0.4738798722678415,0.34740333282513886,0.12946203596791891,0.0492547589391007
2042,0.4774389060099589,0.349809073195442,0.12306276033506716,0.04968926045953191
2043,0.4810124589580729,0.3522257538707086,0.11663676832420572,0.050125018847012794
2044,0.4846005311121778,0.35465337485094245,0.11018405993533584,0.050562034101543876
2045,0.4882031224722706,0.3570919361361431,0.10370463516846222,0.05100030622312409
2046,0.491820233038358,0.3595414377263074,0.09719849402358009,0.05143983521175452
2047,0.4954518628104365,0.36200187962144104,0.09066563650068798,0.05188062106743443
2048,0.4990980117885061,0.36447326182154194,0.0841060625997872,0.052322663790164765
2049,0.5027586799725668,0.36695558432660497,0.07751977232088358,0.05276596337994459
2050,0.5064338673626223,0.3694488471366399,0.07090676566396353,0.053210519836774266
