cohort,TOT,AB,MFH,SFH,TH
1841,8.710601699396147,3.8181093530855255,5.625786823727484,16.827981018160145,10.93473091139991
1842,8.704468264192453,3.8152745627701248,5.62269253186195,16.81446261262808,10.92781894128225
1843,8.697994364493198,3.812272381849396,5.619262391137352,16.800484177561696,10.92047249527266
1844,8.691180000298386,3.8091028103233446,5.615496401553693,16.786045712960995,10.91269157337114
1845,8.684025171608011,3.805765848191965,5.611394563110971,16.77114721882597,10.904476175577685
1846,8.676529878422086,3.8022614954552614,5.606956875809187,16.755788695156635,10.895826301892303
1847,8.668694120740598,3.798589752113231,5.60218333964834,16.739970141952984,10.886741952314987
1848,8.660517898563555,3.794750618165876,5.597073954628433,16.72369155921501,10.877223126845744
1849,8.652001211890953,3.7907440936131946,5.591628720749462,16.706952946942728,10.86726982548457
1850,8.643144060722792,3.7865701784551873,5.585847638011428,16.68975430513612,10.856882048231464
1851,8.63394644505907,3.7822288726918547,5.579730706414333,16.672095633795198,10.846059795086427
1852,8.624408364899796,3.7777201763231965,5.573277925958176,16.653976932919964,10.83480306604946
1853,8.614529820244961,3.773044089349211,5.566489296642955,16.635398202510405,10.82311186112056
1854,8.604310811094573,3.7682006117699016,5.559364818468675,16.616359442566534,10.810986180299734
1855,8.593751337448623,3.763189743585267,5.551904491435332,16.596860653088346,10.798426023586975
1856,8.582851399307115,3.7580114847953063,5.544108315542925,16.576901834075837,10.785431390982287
1857,8.571610996670051,3.7526658354000193,5.535976290791457,16.55648298552902,10.772002282485666
1858,8.560030129537429,3.7471527953994066,5.5275084171809254,16.535604107447877,10.758138698097115
1859,8.548108797909247,3.7414723647934687,5.518704694711333,16.51426519983242,10.743840637816632
1860,8.535847001785507,3.7356245435822046,5.509565123382679,16.492466262682647,10.729108101644222
1861,8.523244741166211,3.7296093317656154,5.500089703194962,16.470207295998552,10.713941089579878
1862,8.510302016051357,3.7234267293437,5.490278434148182,16.447488299780147,10.698339601623601
1863,8.497018826440943,3.7170767363164594,5.480131316242339,16.42430927402742,10.6823036377754
1864,8.483395172334976,3.7105593526838936,5.4696483494774375,16.400670218740384,10.665833198035266
1865,8.469431053733446,3.7038745784460008,5.4588295338534705,16.376571133919022,10.648928282403197
1866,8.45512647063636,3.697022413602783,5.447674869370442,16.352012019563343,10.631588890879202
1867,8.440481423043718,3.6900028581542403,5.4361843560283525,16.326992875673355,10.613815023463276
1868,8.425495910955517,3.682815912100371,5.4243579938272,16.30151370224905,10.595606680155418
1869,8.410169934371757,3.675461575441177,5.412195782766987,16.27557449929042,10.57696386095563
1870,8.39450349329244,3.667939848176656,5.3996977228477085,16.249175266797476,10.557886565863914
1871,8.378496587717565,3.66025073030681,5.386863814069369,16.222316004770217,10.538374794880262
1872,8.362149217647133,3.6523942218316385,5.373694056431969,16.194996713208642,10.518428548004684
1873,8.345461383081142,3.644370322751141,5.360188449935505,16.167217392112747,10.49804782523717
1874,8.32843308401959,3.636179033065317,5.346346994579978,16.13897804148253,10.47723262657773
1875,8.311064320462485,3.6278203527741684,5.332169690365392,16.110278661318002,10.455982952026357
1876,8.293355092409822,3.619294281877694,5.317656537291741,16.08111925161916,10.434298801583054
1877,8.2753053998616,3.610600820375895,5.30280753535903,16.051499812386,10.412180175247823
1878,8.25691524281782,3.6017399682687685,5.287622684567254,16.02142034361852,10.389627073020659
1879,8.238184621278482,3.592711725556317,5.272101984916418,15.990880845316726,10.366639494901563
1880,8.219113535243586,3.5835160922385403,5.256245436406519,15.959881317480614,10.343217440890538
1881,8.199701984713133,3.5741530683154377,5.240053039037558,15.928421760110185,10.319360910987584
1882,8.179949969687122,3.5646226537870094,5.223524792809535,15.89650217320544,10.295069905192697
1883,8.159857490165553,3.554924848653255,5.20666069772245,15.864122556766374,10.270344423505877
1884,8.139424546148426,3.5450596529141754,5.189460753776302,15.831282910792995,10.245184465927132
1885,8.11865113763574,3.53502706656977,5.171924960971093,15.797983235285297,10.219590032456452
1886,8.097537264627498,3.5248270896200387,5.154053319306821,15.764223530243283,10.193561123093843
1887,8.076082927123696,3.5144597220649807,5.135845828783484,15.73000379566695,10.167097737839303
1888,8.054288125124339,3.5039249639045993,5.11730248940109,15.695324031556305,10.140199876692831
1889,8.032152858629422,3.493222815138891,5.098423301159631,15.660184237911336,10.112867539654431
1890,8.00967712763895,3.4823532757678572,5.07920826405911,15.624584414732057,10.0851007267241
1891,7.986860932152918,3.4713163457914975,5.059657378099526,15.58852456201846,10.056899437901839
1892,7.963704272171328,3.460112025209813,5.039770643280882,15.552004679770544,10.028263673187643
1893,7.9402071476941805,3.4487403140228015,5.019548059603175,15.515024767988308,9.99919343258152
1894,7.916369558721474,3.4372012122304656,4.998989627066405,15.477584826671762,9.969688716083464
1895,7.892191505253211,3.425494719832803,4.978095345670574,15.439684855820895,9.93974952369348
1896,7.86767298728939,3.4136208368298155,4.956865215415678,15.40132485543571,9.909375855411563
1897,7.842814004830012,3.4015795632215027,4.935299236301723,15.362504825516211,9.87856771123772
1898,7.817614557875075,3.3893708990078633,4.913397408328704,15.323224766062392,9.84732509117194
1899,7.79207464642458,3.3769948441888986,4.891159731496624,15.283484677074261,9.815647995214233
1900,7.766194270478528,3.364451398764608,4.868586205805481,15.243284558551808,9.783536423364597
1901,7.739973430036915,3.3517405627349914,4.8456768312552745,15.202624410495037,9.750990375623026
1902,7.713412125099747,3.3388623361000493,4.822431607846008,15.161504232903951,9.718009851989525
1903,7.686510355667022,3.3258167188597825,4.79885053557768,15.119924025778552,9.684594852464095
1904,7.659268121738738,3.312603711014189,4.774933614450288,15.07788378911883,9.650745377046736
1905,7.631685423314895,3.2992233125632695,4.750680844463834,15.035383522924796,9.616461425737443
1906,7.603762260395497,3.285675523507026,4.726092225618317,14.992423227196443,9.581742998536221
1907,7.5754986329805405,3.271960343845456,4.7011677579137405,14.949002901933774,9.546590095443069
1908,7.546894541070024,3.25807777357856,4.675907441350098,14.905122547136788,9.511002716457984
1909,7.517949984663952,3.2440278127063387,4.650311275927397,14.860782162805483,9.47498086158097
1910,7.48866496376232,3.2298104612287912,4.624379261645632,14.815981748939864,9.438524530812026
1911,7.459039478365131,3.2154257191459186,4.598111398504805,14.770721305539924,9.40163372415115
1912,7.429073528472383,3.20087358645772,4.571507686504915,14.725000832605673,9.364308441598343
1913,7.398767114084079,3.1861540631641962,4.544568125645964,14.6788203301371,9.326548683153607
1914,7.368120235200218,3.1712671492653457,4.517292715927951,14.63217979813421,9.288354448816941
1915,7.337132891820795,3.15621284476117,4.4896814573508745,14.585079236597004,9.24972573858834
